   8.2232787e-01   4.0148690e-01  -1.0000000e+00
   9.8596447e-01  -3.2916872e-01   1.0000000e+00
  -1.4046951e-02  -1.5238711e-01  -1.0000000e+00
  -5.4165125e-02   9.1428474e-01   1.0000000e+00
  -1.0724684e+00  -7.2028556e-01  -1.0000000e+00
  -2.4298545e-01  -1.0426515e+00   1.0000000e+00
  -3.2448585e-01  -2.8317976e-01  -1.0000000e+00
   2.4774928e-01  -2.5565619e-01  -1.0000000e+00
  -1.7221056e-01  -8.4939971e-01   1.0000000e+00
  -4.1726341e-01  -3.9327101e-01  -1.0000000e+00
  -3.4783792e-01  -5.7380853e-01  -1.0000000e+00
  -8.5183380e-01  -7.2266417e-01  -1.0000000e+00
  -7.2524439e-01  -3.7370735e-01  -1.0000000e+00
   3.4532731e-01  -2.2271792e-02  -1.0000000e+00
   7.4242107e-01   7.4085732e-01  -1.0000000e+00
  -1.3712343e-01  -3.4725580e-01  -1.0000000e+00
   1.0591518e-01   6.3378770e-01   1.0000000e+00
   3.3240671e-01  -5.6552847e-01   1.0000000e+00
  -4.1754141e-01   9.4856269e-01   1.0000000e+00
  -4.0488945e-01  -6.1346877e-01  -1.0000000e+00
  -7.9715796e-01   9.0701039e-01   1.0000000e+00
   8.7592113e-01   3.6021089e-01  -1.0000000e+00
   5.4354035e-01  -1.8109142e-01   1.0000000e+00
   7.5379749e-02  -5.1108329e-01  -1.0000000e+00
   5.6404879e-01   7.7190965e-01  -1.0000000e+00
   8.1699117e-01   5.2558687e-01  -1.0000000e+00
  -3.7661111e-01   1.0599395e-01   1.0000000e+00
   4.3602851e-01   1.5045963e-01  -1.0000000e+00
   3.9691855e-01  -5.4893287e-01   1.0000000e+00
  -2.7417659e-01   6.0223846e-01   1.0000000e+00
  -9.8918073e-01   1.5764882e-01   1.0000000e+00
  -5.1644146e-01  -8.2457351e-01  -1.0000000e+00
   9.8064342e-01   5.4613841e-01  -1.0000000e+00
   7.7755709e-01  -8.9346511e-01   1.0000000e+00
  -2.5936394e-01  -6.4448037e-01  -1.0000000e+00
  -2.3771804e-01  -9.0677112e-01  -1.0000000e+00
  -6.0395095e-01   8.8173896e-02   1.0000000e+00
  -2.8011575e-01  -1.5129025e-02  -1.0000000e+00
  -2.0373733e-01   7.9798618e-01   1.0000000e+00
  -1.6372581e-01   4.3600528e-01   1.0000000e+00
   7.4444529e-01   4.1089362e-01  -1.0000000e+00
  -3.3226757e-01  -4.5875081e-01  -1.0000000e+00
  -2.7664943e-02  -3.6080053e-01  -1.0000000e+00
   7.0696684e-01   7.5427653e-01  -1.0000000e+00
  -8.2301562e-01  -3.0287426e-01   1.0000000e+00
  -9.8538078e-01  -3.8441488e-01   1.0000000e+00
  -4.9099732e-01   7.0280304e-01   1.0000000e+00
  -5.2247192e-01   3.0000586e-01   1.0000000e+00
  -5.6967959e-01   1.0446241e-01   1.0000000e+00
  -3.2370497e-01   7.2171478e-01   1.0000000e+00
   9.1968888e-01  -3.2574194e-01   1.0000000e+00
   8.1817666e-01   3.4900834e-01  -1.0000000e+00
  -7.1264726e-01  -4.9117684e-01  -1.0000000e+00
   5.3684649e-01   1.0477039e+00  -1.0000000e+00
   4.8856574e-02   1.2522709e-01  -1.0000000e+00
   4.0044649e-01  -1.3359043e-01  -1.0000000e+00
   7.2957688e-01  -3.6594220e-01   1.0000000e+00
  -8.4640286e-01   8.7034709e-01   1.0000000e+00
   8.3074310e-01   5.8471902e-01  -1.0000000e+00
   4.4642585e-01   2.8335762e-01  -1.0000000e+00
   6.3503752e-01   8.5261243e-01  -1.0000000e+00
   1.3470715e-01   8.4030406e-01   1.0000000e+00
  -5.8076298e-01  -1.4677565e-02   1.0000000e+00
  -4.2655272e-01   4.9157607e-01   1.0000000e+00
  -3.0916589e-02   1.0815951e+00   1.0000000e+00
   4.8724109e-01  -7.5002965e-01   1.0000000e+00
  -5.0642751e-01  -9.1039293e-01  -1.0000000e+00
   2.4941012e-01   3.8309361e-01  -1.0000000e+00
  -4.4334283e-01  -7.6390321e-01  -1.0000000e+00
  -1.0454160e-01  -8.8349573e-01   1.0000000e+00
  -2.8387756e-01  -5.7173283e-01  -1.0000000e+00
   1.0121137e+00   3.7187620e-01   1.0000000e+00
   6.1823198e-02  -6.0798489e-01   1.0000000e+00
   8.7139506e-02   3.6089253e-01  -1.0000000e+00
   8.7154983e-01   4.1356362e-01  -1.0000000e+00
  -4.2224414e-01   5.2139273e-01   1.0000000e+00
  -5.2995701e-01   6.9943942e-01   1.0000000e+00
   5.9019103e-01   4.4697246e-01  -1.0000000e+00
   8.4047379e-01  -8.5034269e-01   1.0000000e+00
   9.1856967e-02  -2.3185106e-01  -1.0000000e+00
  -8.2210059e-02  -4.0215845e-01  -1.0000000e+00
   9.7316077e-01   6.4157939e-01  -1.0000000e+00
   4.3572065e-01   2.7636108e-01  -1.0000000e+00
   5.2452847e-01  -5.4354500e-01   1.0000000e+00
   5.5473340e-01   3.8297967e-01  -1.0000000e+00
   9.5598815e-01  -8.0157282e-01   1.0000000e+00
  -7.7089155e-01   4.3341968e-01   1.0000000e+00
   8.8986401e-01  -5.3114670e-01   1.0000000e+00
  -2.6199343e-01   6.6586981e-02   1.0000000e+00
   6.4157196e-01  -1.8224977e-01   1.0000000e+00
  -4.1531211e-01   7.7832594e-01   1.0000000e+00
   4.6745673e-01   8.1829167e-01  -1.0000000e+00
   4.7789055e-01  -2.4897772e-01   1.0000000e+00
  -8.2623795e-01   9.4397856e-01   1.0000000e+00
  -9.4592941e-01  -4.2810919e-01   1.0000000e+00
   5.0662354e-01  -8.0927375e-01   1.0000000e+00
  -5.3612852e-01   2.7239961e-02   1.0000000e+00
   4.1017996e-01   4.3030737e-01  -1.0000000e+00
  -2.6162250e-01  -5.8031367e-01  -1.0000000e+00
   3.1911280e-01   2.1557907e-01  -1.0000000e+00
   1.4756822e-01  -8.1499284e-01   1.0000000e+00
   6.2989832e-01   6.9969730e-01  -1.0000000e+00
  -9.5407922e-01   9.2649187e-01   1.0000000e+00
  -2.4492709e-01   1.8247041e-02  -1.0000000e+00
   5.8108886e-01   3.1610360e-01  -1.0000000e+00
   4.1018695e-02  -4.5715509e-01  -1.0000000e+00
   5.8396336e-01   6.8267605e-01  -1.0000000e+00
  -4.8730486e-01   8.6463229e-01   1.0000000e+00
   8.2589939e-01  -4.9791886e-02   1.0000000e+00
   5.2174069e-01  -8.8946540e-01   1.0000000e+00
   8.3882489e-01  -8.2646301e-01   1.0000000e+00
  -6.2960544e-01  -1.4889383e-01  -1.0000000e+00
   8.5244440e-01  -1.0574672e+00   1.0000000e+00
   3.8323766e-01   6.7882270e-01  -1.0000000e+00
  -5.6987331e-02   6.0584030e-01   1.0000000e+00
   3.0412897e-01  -1.0666795e+00   1.0000000e+00
  -8.6141937e-01  -2.2624830e-01   1.0000000e+00
  -8.6320225e-01   2.0290163e-01   1.0000000e+00
   5.5946340e-01   1.5353255e-01  -1.0000000e+00
  -4.1758769e-01  -3.2695057e-01  -1.0000000e+00
   1.2212703e-01  -2.4896540e-01  -1.0000000e+00
   7.4665959e-01   5.5546242e-01  -1.0000000e+00
   2.0615224e-01   5.7418978e-01   1.0000000e+00
  -8.9098492e-01   4.9858238e-01   1.0000000e+00
  -6.8592982e-01  -4.6911031e-01  -1.0000000e+00
  -1.9780710e-01  -1.3615995e-01  -1.0000000e+00
   6.1697403e-01   1.2927644e-01  -1.0000000e+00
  -7.9341609e-01   3.6140632e-01   1.0000000e+00
  -1.0101707e+00   7.8496772e-02   1.0000000e+00
  -8.6176046e-01  -5.7865892e-01  -1.0000000e+00
  -1.9720509e-01   2.7524501e-01  -1.0000000e+00
   5.7561847e-01   9.3704466e-01   1.0000000e+00
  -6.1354207e-01  -9.4116391e-01  -1.0000000e+00
  -5.5181353e-01  -2.6804314e-01  -1.0000000e+00
   1.6003740e-01  -3.4197787e-01  -1.0000000e+00
  -3.9716418e-01   6.5651695e-01   1.0000000e+00
  -5.7886995e-01  -8.7340266e-01  -1.0000000e+00
   8.3179248e-01  -8.5337474e-02   1.0000000e+00
  -2.9893087e-01  -4.2892168e-01  -1.0000000e+00
  -1.4926315e-01   6.5394038e-01   1.0000000e+00
  -7.4495752e-01  -7.1933493e-01  -1.0000000e+00
   1.5562362e-01   9.2067567e-01   1.0000000e+00
   5.2893831e-01   9.1665351e-01  -1.0000000e+00
   8.2824454e-02  -6.2795455e-01   1.0000000e+00
  -9.3987636e-01  -6.6272682e-01  -1.0000000e+00
   7.1418089e-01  -2.5977397e-01   1.0000000e+00
  -1.1125764e-02  -8.4275573e-01   1.0000000e+00
   5.4275886e-01   1.1839569e-01  -1.0000000e+00
   7.3410595e-01  -8.9072193e-01   1.0000000e+00
   3.7896208e-01  -1.1608314e-01  -1.0000000e+00
  -1.6656364e-01  -4.1054076e-01  -1.0000000e+00
  -7.8201587e-01   3.7672979e-01   1.0000000e+00
   2.7177275e-01   8.1096707e-01   1.0000000e+00
  -8.6780139e-01  -6.7610958e-01  -1.0000000e+00
  -1.8120946e-01   6.8091241e-01   1.0000000e+00
  -4.4472888e-02   4.4147201e-04  -1.0000000e+00
   4.2931482e-01   8.2890920e-01  -1.0000000e+00
  -8.3797535e-01  -7.6967158e-02   1.0000000e+00
   6.9977931e-01  -2.0817600e-01   1.0000000e+00
   7.7403264e-01   5.1157000e-01  -1.0000000e+00
  -6.8813838e-01   7.9310664e-01   1.0000000e+00
  -4.2531784e-01  -8.5040532e-01  -1.0000000e+00
   4.4357173e-01  -2.4214875e-01   1.0000000e+00
  -2.1860655e-03   6.9743662e-01   1.0000000e+00
   3.2546528e-01  -1.8578580e-01  -1.0000000e+00
   2.7126831e-01  -8.5202415e-01   1.0000000e+00
   2.0834261e-01  -8.2931143e-01   1.0000000e+00
  -3.3803178e-01  -8.9404250e-01  -1.0000000e+00
  -2.4260246e-02  -5.5091178e-01  -1.0000000e+00
   2.5541631e-01  -2.8836090e-01  -1.0000000e+00
  -7.1661879e-01   4.1985982e-04   1.0000000e+00
   1.3171741e-01  -4.5983099e-01  -1.0000000e+00
   3.4455847e-01  -1.2877727e-01  -1.0000000e+00
   8.2438408e-02  -9.7262595e-01   1.0000000e+00
   5.3327355e-01   2.9512885e-01  -1.0000000e+00
  -3.3881875e-01   9.1995587e-01   1.0000000e+00
   5.5124163e-01  -8.4634282e-01   1.0000000e+00
  -4.1056066e-01   5.1225154e-01   1.0000000e+00
   4.6292501e-01  -7.3563881e-01   1.0000000e+00
   5.7568892e-01  -5.8952332e-01   1.0000000e+00
  -6.3209364e-01  -9.8042189e-01  -1.0000000e+00
  -1.6764181e-01  -5.2920071e-01  -1.0000000e+00
   7.2036792e-01  -1.0400766e+00   1.0000000e+00
   7.5002909e-01  -5.3809352e-01   1.0000000e+00
   2.5173000e-01  -9.6077128e-01   1.0000000e+00
  -7.2459762e-01   7.4403736e-02   1.0000000e+00
  -7.2042750e-01  -5.5720908e-01  -1.0000000e+00
  -9.5384434e-01   4.7741916e-01   1.0000000e+00
   7.1149028e-01  -9.9011601e-01   1.0000000e+00
   2.9083625e-01  -4.4320360e-01   1.0000000e+00
   3.1974619e-01  -4.0070957e-01   1.0000000e+00
   2.3353842e-01   6.3672589e-01   1.0000000e+00
  -1.9596922e-01  -9.9010507e-01   1.0000000e+00
  -4.3776733e-01   1.1653144e-02   1.0000000e+00
  -3.5482986e-01   8.1982000e-01   1.0000000e+00
   3.4704463e-01  -5.4508368e-01   1.0000000e+00
   8.3637625e-01   3.4383080e-01  -1.0000000e+00
  -7.1385080e-01  -6.4057506e-01  -1.0000000e+00
